Group	Gene 1	Gene 2	Ks
5873	231990.1	232010.1	0.2875
5875	189690.1	222480.1	0.2206
5876	189700.1	222490.1	0.2923
5877	339960.1	313990.1	0.2592
5878	190160.1	253380.1	0.2011
5879	190190.1	253350.1	0.2579
588	266500.1	75820.1	0.2507
5882	190290.1	190300.1	0.2983
5882	190290.1	304640.1	0.2931
5884	190380.1	302350.1	0.2456
5891	190560.1	397560.1	0.2518
5896	190780.2	341520.1	0.2088
5898	190920.2	219120.1	0.2357
5899	190950.1	235680.1	0.2284
5901	191130.1	248960.1	0.2263
5901	250820.1	371150.1	0.2643
5902	399260.1	324650.1	0.2158
5907	191410.1	205670.1	0.2746
5910	191460.1	274850.1	0.2857
5911	191520.1	286950.1	0.2336
5915	304410.1	250370.1	0.2501
5916	191720.2	332210.1	0.2955
592	12220.1	172560.1	0.2887
5926	192160.1	362140.1	0.2283
593	12250.1	172580.2	0.2097
5930	192330.3	313060.3	0.2012
5931	192340.1	313050.1	0.2189
5937	192580.1	279220.1	0.2097
5942	192830.1	324550.1	0.2157
5943	192880.1	362020.1	0.2735
5943	264440.2	353550.1	0.2277
5945	192940.1	342700.1	0.26
5948	193120.1	381840.1	0.2086
5949	193150.1	374910.1	0.2456
5950	193170.1	374920.1	0.2086
5955	193490.1	220210.1	0.2844
5956	207010.1	390790.1	0.2253
5957	390800.1	207000.2	0.272
5959	193720.1	276140.3	0.2394
5960	193780.1	365170.1	0.2987
5961	276030.1	279720.1	0.2083
5963	193930.1	395790.1	0.2457
5964	193980.1	364830.1	0.2692
5966	194020.1	364860.1	0.2304
5969	194070.2	222260.2	0.2908
5971	194270.1	254130.1	0.2962
5971	194270.1	320540.1	0.2893
5971	254130.1	153200.1	0.2954
5971	153200.1	288750.1	0.2528
5971	153200.1	245640.1	0.2215
5971	123010.1	320540.1	0.2433
5971	81260.1	245640.1	0.2243
5971	81260.1	320540.1	0.2157
5976	194480.1	272810.3	0.2063
5977	194580.1	324700.1	0.2302
5978	194700.2	246290.1	0.2922
5980	194730.1	212260.1	0.2543
5983	194890.1	237850.1	0.295
5985	195000.2	216720.2	0.2547
5986	195010.1	216760.1	0.2413
5991	195420.1	259770.1	0.2835
5992	195430.1	259780.1	0.2823
5995	375580.1	227970.1	0.2828
5996	195520.1	367030.1	0.2156
5999	359370.1	266100.1	0.2171
6000	195820.1	316260.1	0.2986
6002	195850.1	380760.1	0.2526
6005	195910.1	239240.1	0.2207
6007	195930.1	239260.1	0.2295
6008	196010.1	303830.1	0.2539
601	12400.1	275350.1	0.2075
6010	196050.1	303790.1	0.2348
6012	196200.1	322420.1	0.2544
6012	196200.1	355330.1	0.2629
6013	261160.1	314030.1	0.2198
6014	196270.1	329730.1	0.2599
6015	196310.1	197110.1	0.2907
6018	196540.1	360100.1	0.2743
602	12440.1	357720.1	0.2443
6023	196870.1	386620.1	0.2237
6028	197150.1	225060.1	0.2275
6029	197220.1	369880.1	0.2766
6029	221860.2	369880.1	0.2548
6029	221860.2	267290.1	0.2012
6029	267290.1	378230.1	0.2102
603	12500.1	83230.1	0.2729
6031	197390.1	294960.1	0.209
6032	197410.1	341070.1	0.2445
6035	197480.1	217330.1	0.2523
6036	197530.1	211640.1	0.2692
6038	331380.1	214040.1	0.2006
6039	197660.1	357880.1	0.2502
6042	197800.2	362320.3	0.2067
6044	197950.1	382750.1	0.2692
6048	198100.2	276830.1	0.2563
6053	198450.1	337760.1	0.2838
6054	198470.1	393550.1	0.2003
6054	393550.1	198480.1	0.2046
6054	393550.1	393540.1	0.2493
6054	393550.1	393560.1	0.2592
6054	198480.1	393540.1	0.2205
6054	198480.1	393560.1	0.2769
6055	198490.1	314630.1	0.2584
6056	225260.1	328690.1	0.2313
6057	198610.1	391530.1	0.2206
6062	198790.1	235460.1	0.2522
6064	198810.1	235480.1	0.2802
6065	198830.1	307680.1	0.2369
6069	199060.1	278500.1	0.2482
607	12600.1	388990.1	0.2913
6070	199260.1	338170.1	0.287
6072	199280.1	338140.1	0.2882
6072	251860.1	338140.1	0.256
6073	199290.1	338130.1	0.2474
6075	332180.1	294480.1	0.2591
6076	199430.1	237140.1	0.2966
6079	285280.1	383500.1	0.2316
6080	199700.1	323110.1	0.2004
6082	199770.1	199810.1	0.2953
6083	199940.1	266140.1	0.2115
6084	199980.1	231610.1	0.2308
6085	200040.1	234990.1	0.2115
6086	200070.1	228130.1	0.2178
609	358080.1	305930.1	0.2546
6094	200430.1	310020.1	0.2892
6096	200550.1	304790.1	0.2249
61	1280.1	125250.1	0.2199
6101	262190.1	320390.1	0.215
6101	351520.1	320390.1	0.2124
6106	201150.1	380210.1	0.254
6108	201340.1	329610.1	0.2444
611	12650.1	225220.1	0.2565
6110	201470.1	237260.2	0.2709
6111	201570.1	258000.1	0.2788
6112	201820.1	371380.2	0.2614
6113	201850.1	371350.2	0.2411
6116	201900.2	259860.2	0.2772
6118	201950.2	265910.2	0.2241
612	12680.1	253540.1	0.2377
612	222560.1	253540.1	0.205
6121	202170.3	391430.1	0.2007
6123	202230.1	391370.1	0.2654
6124	202240.1	364430.2	0.2112
6125	202300.1	264390.1	0.2172
6126	202330.1	231780.1	0.2455
6127	202340.1	337640.1	0.2748
6128	202390.1	239770.1	0.2964
6129	202410.1	239730.1	0.2394
6129	239730.1	202420.1	0.2676
613	12710.1	222530.1	0.2301
6131	202590.1	237800.1	0.2811
6133	226420.1	226430.1	0.2605
6140	283410.2	165930.1	0.2575
6141	203270.1	340680.1	0.2563
6143	322430.1	312940.1	0.2029
6145	203370.1	343040.1	0.2206
6147	203520.1	299760.1	0.2612
6149	203620.1	249470.1	0.2686
6153	203770.2	335640.1	0.2498
6157	204080.1	219010.1	0.2632
6158	204200.1	358820.1	0.2813
6158	204200.1	254380.1	0.287
6158	204200.1	272320.1	0.2634
6158	204200.1	168140.1	0.2207
6158	331640.1	272320.1	0.2171
6158	331640.1	168140.1	0.2535
6158	214760.1	358820.1	0.2898
6158	214760.1	168140.1	0.287
6158	358820.1	254380.1	0.2176
6158	254380.1	168140.1	0.2121
6163	204680.1	285660.1	0.2739
6168	204810.1	327370.1	0.2591
617	12760.1	317410.1	0.227
6172	204910.1	278230.1	0.2794
6174	205020.1	238240.1	0.2659
6177	205530.1	212150.1	0.2593
6177	278910.1	212150.1	0.2861
6179	205560.1	213810.1	0.218
618	12780.1	317400.1	0.2604
6181	205660.1	282620.1	0.2861
6182	205710.1	255810.1	0.2004
6183	206010.1	242670.1	0.2308
6184	206050.1	209260.1	0.2366
6188	206210.1	255430.1	0.2482
6189	206220.2	270390.2	0.2669
619	12800.1	277930.1	0.2858
6190	206250.1	270410.1	0.2012
6191	206290.1	270450.1	0.2431
6193	206510.1	398560.1	0.2153
6194	206550.1	243130.1	0.2511
6195	206590.1	299580.2	0.2719
6199	207040.1	249890.1	0.2884
6201	207110.1	374950.1	0.2431
6203	207210.1	263710.1	0.2675
6207	207310.1	254710.1	0.2325
6209	207670.1	358320.1	0.2354
621	12890.1	75620.1	0.2877
6211	207700.1	358350.2	0.2379
6212	207710.1	207750.1	0.2458
6218	208260.1	254260.1	0.2276
6219	208290.1	254280.1	0.2244
6222	208430.1	233610.1	0.2318
6223	208440.1	287330.1	0.2396
6224	208530.1	211960.1	0.2146
6225	208540.1	211970.1	0.2224
6227	208950.1	227790.1	0.2121
6230	209060.1	385840.3	0.2216
6232	209110.1	283990.1	0.2186
6233	209130.3	284000.1	0.2054
6235	240490.1	380300.1	0.2105
6237	209330.1	273270.1	0.2332
624	12950.1	21440.1	0.2302
624	76520.1	79050.1	0.21
6243	209960.1	249530.1	0.2276
6246	210090.1	391680.1	0.2044
6247	210160.1	352340.1	0.2317
6249	210270.1	279610.1	0.2665
6250	210280.1	279620.1	0.2209
6251	210390.1	327020.1	0.2573
6252	210530.1	265250.1	0.2489
6255	210740.1	226210.1	0.2629
6258	210950.1	383090.1	0.2284
6259	211010.1	274170.1	0.2904
6260	211020.1	247060.1	0.2886
6264	211390.1	283790.1	0.2881
6264	325460.1	283790.1	0.2875
6269	353080.1	327200.1	0.2344
6269	336150.1	327200.1	0.2291
6269	336160.1	327200.1	0.2275
6269	211750.1	327200.1	0.2097
6274	212160.1	278900.1	0.2896
6275	212170.1	278890.3	0.2666
6280	212860.1	383290.1	0.2181
6280	212860.1	224410.2	0.2144
6280	383290.1	224410.2	0.2141
6280	383290.1	383310.1	0.2152
6280	224410.2	383310.1	0.2091
6282	212940.1	371430.2	0.2533
6286	213040.2	215190.1	0.2554
6288	213130.1	352780.2	0.2577
6289	213210.1	365350.1	0.2643
629	13010.1	238680.1	0.2018
6290	213270.5	392030.1	0.2219
6290	213270.5	218230.1	0.2247
6290	392030.1	218230.1	0.2387
6291	309940.1	223870.1	0.2074
6294	213640.1	348180.1	0.2131
6296	213840.1	395870.1	0.2498
6297	320160.1	283660.1	0.2805
6299	214170.1	343820.1	0.2184
630	13020.2	238690.1	0.203
6300	214180.1	343790.2	0.2219
6301	214200.1	343780.1	0.2999
6304	214250.2	220670.2	0.2627
6305	214300.1	241280.1	0.2417
6306	214370.1	342970.1	0.2259
6306	342970.1	378610.1	0.2266
631	174600.3	151820.1	0.2322
6310	214550.1	240570.1	0.2183
6310	214550.1	290200.1	0.2963
6310	214550.1	290190.1	0.2886
6310	240570.1	290200.1	0.2191
6310	240570.1	290190.1	0.2572
6311	214660.1	267080.1	0.2422
6319	215310.1	397310.1	0.2467
6320	215450.1	372140.1	0.2883
6321	215530.1	375220.1	0.2877
6324	378490.1	215590.1	0.267
6325	215600.1	385320.1	0.2584
6326	215640.1	385340.1	0.2458
6327	215650.1	385350.1	0.2934
6328	215660.1	301330.1	0.2406
633	13060.1	163300.1	0.2375
6331	215930.1	364540.1	0.256
6334	216020.1	297610.1	0.212
6337	216180.1	399340.1	0.2452
634	13110.1	248700.1	0.2069
634	248700.1	165870.1	0.2959
6344	216490.1	393220.1	0.2177
6345	216540.1	222770.1	0.2223
6347	216600.1	398090.1	0.2088
6348	216750.1	345460.1	0.2314
6350	216960.2	364010.1	0.2148
6356	217560.1	293860.1	0.2771
6357	217630.1	372590.1	0.2942
6358	217670.1	308770.1	0.2829
6360	346140.1	399200.1	0.2739
6362	218050.1	231670.1	0.2058
6362	231670.1	256590.1	0.2092
6363	218080.1	373190.1	0.2345
6367	218220.1	309490.1	0.2182
6369	218320.2	262830.1	0.2665
6369	218320.2	262840.1	0.2809
637	13210.1	167370.1	0.222
6374	218560.1	271760.1	0.2234
6377	218760.2	347650.1	0.2243
6379	218800.2	296950.1	0.2756
638	13220.1	392760.3	0.2612
6381	218950.1	309180.1	0.2182
6385	219150.1	237510.1	0.2187
6388	219560.1	279480.1	0.2034
6392	219730.1	243600.1	0.2595
6394	219930.1	262480.1	0.2167
6396	220050.1	220060.1	0.2842
64	1360.1	326920.1	0.2569
6402	220270.2	310420.1	0.2042
6404	220350.1	322960.1	0.2534
6405	220420.1	233860.1	0.234
6409	220860.1	348890.1	0.2174
6410	220880.2	366170.1	0.2519
6418	221340.1	252170.1	0.2298
6419	221450.1	232160.1	0.2147
6420	221620.1	399150.1	0.2286
6422	221640.1	399130.1	0.209
6426	221730.1	367740.1	0.2365
6426	221730.1	287140.1	0.2365
643	13290.1	90240.1	0.2977
6430	222050.1	312820.1	0.2865
6433	290280.1	374040.1	0.2054
6433	274390.1	397350.3	0.2944
6435	222690.1	255570.1	0.2254
6439	223070.1	242330.1	0.241
644	13360.1	206430.1	0.2707
644	13360.1	220240.1	0.2661
644	13360.1	260990.1	0.2243
644	206430.1	260990.1	0.2219
6444	223230.1	271240.2	0.2116
6446	223330.1	279910.1	0.2966
6448	223390.1	386300.1	0.2033
645	13390.1	251710.1	0.2179
645	251710.1	149550.1	0.2871
645	149550.1	118150.1	0.2518
6450	223420.1	386280.2	0.2557
6453	223570.1	286740.1	0.2374
6458	223910.2	353290.1	0.2039
646	13460.1	382260.1	0.2364
6461	224080.1	255970.1	0.2084
6466	224440.1	231960.1	0.267
6467	224450.1	231980.1	0.2478
6468	224490.1	328990.1	0.2333
647	13470.1	382270.1	0.2186
6470	224510.1	329020.1	0.2517
6473	225280.1	328720.1	0.2392
6473	225280.1	362980.1	0.2427
6474	225300.1	328740.1	0.2049
648	13520.1	227530.1	0.2727
6485	226150.1	400280.1	0.2456
6486	226200.2	292210.1	0.2497
649	13530.1	47960.1	0.2987
6490	226630.1	380940.1	0.2057
6492	226730.1	321350.2	0.2146
6494	233890.1	374630.1	0.2564
6499	227020.1	310820.1	0.2685
65	1380.1	144550.1	0.2602
6501	227100.1	310760.1	0.2015
6502	227110.3	310750.3	0.2393
6505	371220.1	398490.1	0.2335
6507	227650.1	309720.1	0.2099
651	13580.1	180890.1	0.276
6515	228920.3	391790.1	0.2645
6516	228940.1	240670.1	0.2172
6517	228980.1	273790.1	0.2164
6524	229490.2	367200.1	0.2409
6526	229530.1	367240.1	0.2122
6527	229540.1	367260.1	0.2077
6527	331220.1	382690.1	0.2068
653	13650.1	351830.1	0.2429
6532	229730.1	246450.1	0.2934
6533	229740.1	246440.1	0.2105
6537	256050.1	353610.1	0.2049
6538	229960.1	363330.1	0.2401
6539	230020.1	328870.1	0.2357
654	13670.1	351850.1	0.2599
6541	230050.1	328840.1	0.2286
6547	230580.1	344920.1	0.2046
6550	230650.1	344850.1	0.2065
6552	230740.4	368550.1	0.2183
6553	230760.1	368530.2	0.2306
6554	230900.1	338500.1	0.2803
6559	231130.1	251190.1	0.2526
656	13700.2	351880.1	0.258
6563	311100.1	254410.1	0.2001
6565	231440.1	245870.1	0.2283
6567	231530.1	372270.1	0.2425
6568	231540.1	372260.1	0.2715
6575	231950.1	313620.1	0.2606
6577	232150.2	241980.1	0.2292
658	13750.1	351910.1	0.2854
6582	232500.1	244360.1	0.2106
6584	232600.1	290320.1	0.2111
6586	232880.1	286370.1	0.2166
6587	232890.1	340220.1	0.2192
6588	232980.1	326120.1	0.2536
6590	370920.1	385870.1	0.2608
6592	233500.1	303180.1	0.2063
6598	233830.1	266960.1	0.2213
6610	326090.1	324490.1	0.2019
6612	234910.1	236810.1	0.2999
6614	235120.1	295670.1	0.2078
6616	235230.1	285030.2	0.2067
662	47230.1	21490.1	0.2632
6623	235640.1	298430.1	0.2243
6625	235660.1	298410.1	0.271
6627	235870.1	274960.1	0.2826
6629	236050.2	385300.1	0.2111
6630	236100.1	389770.1	0.2629
6633	236370.1	340860.1	0.2622
6634	236420.1	317660.1	0.2919
6635	236490.1	312880.1	0.2005
6636	236510.1	312870.1	0.2179
6638	236670.1	344570.1	0.2703
6640	237050.2	278620.2	0.2714
6642	237340.1	302690.1	0.2924
6646	237540.1	292160.1	0.2286
6650	238020.2	376550.1	0.2369
6653	238340.1	261740.1	0.2249
6654	238490.1	399830.1	0.2955
6655	238560.1	399810.1	0.2423
6658	238730.2	336480.2	0.2361
666	13930.1	64370.2	0.2016
6662	239430.1	309370.1	0.2344
6663	239530.1	282410.1	0.2292
6664	239620.1	366400.1	0.2804
6667	239780.1	366080.1	0.2131
6667	366080.1	294940.1	0.258
6668	239900.1	393280.1	0.2817
6669	240320.1	296940.1	0.2414
6671	240420.1	241190.1	0.2025
6674	240760.1	270970.1	0.2925
6678	241030.1	311730.1	0.2163
6681	241200.1	291640.2	0.2052
6685	241600.1	270860.1	0.2085
6689	241760.1	288640.1	0.2216
6693	241870.1	292780.1	0.2651
6694	241880.1	245740.1	0.2473
6695	382870.1	279420.1	0.2791
6697	242110.1	329440.1	0.2653
67	320240.2	278070.1	0.2056
6703	242380.1	359320.1	0.2864
6703	242380.1	323860.1	0.298
6705	242420.1	337570.1	0.2246
6707	242440.1	337550.1	0.2344
671	14010.1	384040.1	0.2927
6713	242810.1	382090.1	0.2257
6714	242820.1	329540.1	0.2673
6716	242870.1	339950.1	0.278
6716	339950.1	321790.1	0.2607
6717	242940.1	395410.1	0.245
6718	243090.1	314880.1	0.2642
6720	243150.1	357100.1	0.2237
6721	243190.2	245180.1	0.248
6723	243300.1	264960.1	0.2101
6724	243380.1	276920.1	0.2523
6724	331330.1	315640.2	0.2091
6724	380260.1	394020.1	0.231
6725	243420.1	380800.1	0.2022
6727	243440.1	380790.1	0.2724
6729	243470.1	365700.1	0.2546
6730	243720.2	364130.1	0.2304
6733	243880.1	253170.1	0.283
6736	244220.1	284920.1	0.2814
6737	244300.1	254890.1	0.2736
674	277190.1	338660.1	0.2631
6741	244680.1	318450.1	0.2222
6742	244710.1	379780.2	0.2345
6743	244720.2	379770.1	0.216
6745	244760.1	329560.1	0.2363
6746	244840.1	350910.1	0.239
6748	244920.1	251480.1	0.2193
6751	245030.1	332890.1	0.2003
6752	245050.2	277530.1	0.2297
6753	245060.1	277540.2	0.2562
6754	245070.1	306230.1	0.2144
6759	245370.1	392790.1	0.213
6763	245710.1	326410.1	0.2689
6764	245760.1	361660.1	0.2032
6765	245920.1	335310.1	0.2009
6768	246020.1	254580.1	0.216
6770	246220.1	248730.1	0.2373
6770	353040.1	248730.1	0.2373
6771	387470.1	269010.1	0.2133
6775	247030.1	248880.1	0.2639
6779	247290.1	307700.1	0.2269
678	14150.1	159030.1	0.2598
6780	247300.1	307710.1	0.2612
6782	247390.1	312650.1	0.2803
6790	248030.1	263960.1	0.2568
6791	248040.3	263970.1	0.2317
6798	248830.1	346600.1	0.2707
6799	248900.1	335070.1	0.2595
6802	249020.1	283500.2	0.2418
6809	249440.1	265820.1	0.2456
681	14210.1	366670.1	0.2233
6810	249450.1	265810.1	0.2346
6811	249770.1	249780.2	0.2235
6811	249770.1	290410.1	0.2867
6811	249770.1	333070.1	0.2477
6811	249780.2	290410.1	0.2425
6811	249780.2	333070.1	0.2158
6811	290410.1	333070.1	0.2116
6812	249860.1	337660.1	0.2821
6815	250020.1	375060.1	0.2076
6816	250030.1	375050.2	0.2333
6816	279690.1	385130.1	0.2586
682	14260.1	59710.2	0.2075
6820	250150.1	390930.1	0.247
6820	131280.1	307550.1	0.2023
6823	250570.1	373520.1	0.268
6825	250690.3	264490.1	0.2685
683	14280.1	59700.1	0.2647
6830	251300.1	319830.1	0.2089
6837	251950.1	381730.1	0.2591
6838	252000.1	372790.1	0.2836
6839	252100.2	314910.2	0.2457
6842	252470.1	374830.1	0.2436
6844	252910.1	301200.1	0.266
6848	253390.1	338700.1	0.2597
6852	253710.1	291970.2	0.2044
6853	253740.1	334240.1	0.2628
6854	253790.1	346880.1	0.2218
6856	253840.1	340420.2	0.2301
6858	254200.1	255330.1	0.2169
6859	254430.1	311110.1	0.2617
6860	254450.1	311070.1	0.2131
6864	254500.1	335650.1	0.2503
6866	254790.1	263920.2	0.2387
6867	254850.1	375370.1	0.2199
6868	255000.1	330270.1	0.2239
6871	255210.1	284200.1	0.2097
6872	255490.1	303480.1	0.2373
6874	255680.1	271070.2	0.239
6875	255710.1	349960.1	0.2848
6879	257050.1	268340.1	0.2945
688	14340.1	192760.1	0.2329
688	292680.1	366430.1	0.2955
6881	257090.1	268390.1	0.2481
6884	257230.1	258210.1	0.2244
6886	377080.1	341840.2	0.2595
6887	257310.3	372360.4	0.2183
6888	257340.1	354680.1	0.2367
689	326770.1	266510.1	0.2198
6890	257400.2	325080.1	0.278
6893	257890.1	285510.1	0.2738
6893	257890.1	390990.1	0.2957
6896	258130.1	349540.1	0.2054
6897	258180.1	336870.1	0.2085
6899	258580.1	337470.1	0.2258
69	1470.1	27330.1	0.2176
69	1470.1	350930.1	0.2469
69	1470.1	180580.1	0.2469
69	1470.1	332640.1	0.2139
69	6150.1	55100.1	0.2328
69	6150.1	350930.1	0.2386
69	6150.1	180580.1	0.2386
69	6150.1	332640.1	0.2446
69	55100.1	27330.1	0.2146
69	322140.1	122300.1	0.2565
69	322140.1	122310.1	0.2978
69	259910.1	332640.1	0.2998
6902	258670.1	345660.1	0.2775
6903	258740.1	386910.2	0.2259
6904	258840.1	326810.1	0.2385
6908	259080.1	355970.2	0.218
691	270440.1	206280.1	0.2507
691	60680.1	388100.1	0.2374
691	388100.1	206750.1	0.2753
6910	259210.1	271390.3	0.2483
6915	302190.1	132050.1	0.224
6916	263570.1	263560.1	0.2928
692	14450.1	265380.1	0.2527
692	14460.2	265380.1	0.2702
692	156340.1	47620.1	0.223
6921	260310.1	347200.1	0.2828
6922	260330.1	293450.1	0.2751
6926	260710.1	394990.1	0.2426
6927	260740.1	313710.1	0.2257
6928	260830.1	267950.1	0.2459
693	14520.1	292110.1	0.2014
693	51540.1	370540.1	0.238
6942	262810.1	316550.1	0.2404
6947	263090.1	337020.1	0.2596
6948	263100.1	341600.1	0.2206
6949	263130.1	319070.1	0.2421
695	242890.1	386380.1	0.2195
695	5530.1	1220.2	0.2361
6950	263140.4	349460.1	0.2257
6951	263200.1	379130.1	0.2359
6955	263490.1	352790.3	0.2857
696	14570.1	292060.1	0.2289
696	118420.1	173080.1	0.2661
6961	264100.1	272780.1	0.2186
6965	264540.1	371210.1	0.2017
6966	264660.1	352590.1	0.2428
697	14580.1	116230.1	0.2335
6978	266120.1	267410.1	0.2654
6979	266210.1	363160.1	0.2194
698	14620.2	378080.1	0.2802
6980	266240.1	363140.1	0.2863
6981	266280.1	363130.1	0.2162
6982	266520.4	390400.1	0.2698
6985	266690.2	320330.1	0.2098
6986	266770.1	382830.1	0.2229
6987	266860.1	322220.1	0.2647
6992	267630.2	328910.1	0.2984
6992	328910.1	328900.1	0.2775
6996	268050.1	368500.1	0.2872
7	126600.1	122610.1	0.2439
700	14650.1	370110.1	0.2631
7000	268880.1	381250.1	0.2651
7002	269230.1	292050.1	0.2325
7003	269540.1	351740.1	0.263
7006	269610.2	348010.1	0.2555
7007	269620.1	348020.1	0.239
7008	269780.1	365360.1	0.2875
7009	269800.1	269810.1	0.2205
701	14660.1	325140.1	0.2947
7012	270080.1	390270.1	0.251
7016	270540.1	351090.1	0.2052
7019	271090.1	388540.1	0.2427
702	14670.1	325170.1	0.2701
7020	271160.1	319330.1	0.257
7025	271370.1	388370.1	0.2052
7026	360830.1	340280.1	0.264
7027	271840.1	338920.1	0.2436
703	14680.1	273660.1	0.2837
7032	272610.1	349450.1	0.2313
7035	272680.1	272690.1	0.2552
7035	331420.1	292510.1	0.2508
7035	272690.1	292510.1	0.2972
7038	272760.1	361560.1	0.2513
7042	273310.1	326600.1	0.2987
7044	273480.1	301530.1	0.256
7047	273630.1	307890.1	0.2175
705	14730.2	319960.1	0.293
7051	273890.1	373100.1	0.2918
7051	273890.1	335480.1	0.2982
7052	273900.1	303700.1	0.215
7055	274260.1	307330.1	0.225
7057	274630.1	290060.1	0.2144
7058	274650.2	290070.3	0.242
706	14740.1	323500.1	0.2516
7060	275230.1	362370.1	0.2098
7064	276090.1	283770.1	0.2681
7067	276350.2	361810.3	0.2802
7068	276360.1	361800.1	0.2856
7069	276700.1	360000.1	0.2598
707	14760.1	323530.1	0.2748
7070	276760.1	300780.1	0.2132
7074	277410.1	344460.1	0.2373
7076	277520.1	327790.1	0.2454
7078	277640.1	380650.1	0.2014
7080	277710.1	348600.1	0.2233
7082	277920.1	304340.1	0.2001
7084	277980.1	379070.2	0.2665
7085	278280.1	292860.1	0.2682
7088	298760.1	354440.1	0.2393
709	14780.1	372690.2	0.2078
7091	278650.1	309870.1	0.2445
7094	379180.1	284090.1	0.258
7096	279270.1	282790.1	0.2787
7097	279280.1	282800.1	0.2035
7099	279430.1	363510.1	0.218
710	237750.1	59040.1	0.2793
7103	279780.1	373570.1	0.2208
7105	279850.1	399430.1	0.2246
7106	279990.1	300360.1	0.2209
7110	280650.1	365460.1	0.219
7114	280940.4	384900.1	0.2095
7117	281040.2	282220.1	0.2328
7118	281050.1	282230.1	0.2859
7119	305030.1	295650.1	0.2461
712	73970.1	348430.1	0.2496
7121	281130.1	282310.1	0.2453
7122	281160.1	321140.1	0.2331
7124	298090.1	288050.1	0.2332
7127	282140.1	381720.1	0.2574
7128	282150.1	342370.1	0.2392
7130	282450.1	282470.1	0.206
7130	353000.1	282470.1	0.2165
7131	282460.1	282480.1	0.2183
7135	282890.1	293820.1	0.2431
7137	282950.1	331000.1	0.224
7138	283430.1	341100.1	0.2144
7141	283600.1	361510.1	0.2909
7142	283720.1	312780.1	0.2704
7142	283720.1	339810.1	0.2608
7142	283720.1	283740.3	0.2248
7142	312780.1	339810.1	0.2563
7142	312780.1	283740.3	0.2476
7142	339810.1	283740.3	0.2392
7148	284260.1	399020.2	0.2795
7149	284300.1	362690.1	0.2133
7151	284440.1	346950.1	0.2488
7152	284470.1	347000.1	0.2566
7156	285000.1	319040.1	0.2244
7158	285260.2	383520.1	0.2401
7159	285290.1	383490.1	0.2728
7160	285300.1	383470.1	0.2967
7162	285590.1	398790.1	0.2415
7167	285950.1	306940.1	0.2374
717	14950.1	396110.1	0.2414
7170	286670.1	388680.1	0.2638
7177	287220.1	322650.3	0.2375
7178	287260.1	304910.1	0.237
7179	287720.1	330460.1	0.2377
7182	287920.1	380350.1	0.2296
7183	287950.2	380360.1	0.2097
7184	287960.1	380390.2	0.2944
7185	293680.1	318620.1	0.2998
7188	288540.1	302300.1	0.273
7189	288730.2	386890.1	0.2486
719	14990.1	330860.1	0.2269
719	36730.1	178800.1	0.2725
7191	288960.1	317460.1	0.2258
7195	289250.1	331820.1	0.2743
7196	289400.1	317320.1	0.2043
72	1510.1	4210.1	0.2243
7200	289640.1	395840.2	0.243
7207	290040.1	395540.1	0.2916
7208	290240.1	323430.1	0.2533
721	15030.1	193240.1	0.2236
7216	290970.1	395720.1	0.2112
7219	291680.1	318870.1	0.2283
7222	291900.1	327130.1	0.2899
7225	292560.1	388020.1	0.2543
7227	292650.1	366460.1	0.2558
7228	292660.1	366450.1	0.2504
7229	292670.1	366440.1	0.2594
723	15070.1	81610.1	0.2302
7231	292920.1	341440.1	0.2455
7231	341440.1	292930.1	0.2414
7233	293270.1	360990.1	0.2509
7235	293490.1	293500.1	0.2195
7236	294070.1	378350.1	0.2038
7237	294370.2	323390.1	0.238
7239	294490.1	332170.1	0.2506
7241	294920.1	334630.1	0.2449
7241	294920.1	300750.1	0.244
7244	295020.1	356690.1	0.2415
7247	295460.1	313850.4	0.2608
7249	295750.1	393350.1	0.2468
7250	295760.2	393340.1	0.2418
7251	295790.1	389020.1	0.286
7252	295840.1	339080.2	0.2296
7255	296000.1	368700.1	0.2434
7259	296390.2	325930.1	0.2133
726	15110.1	284770.1	0.2766
7263	296890.1	310190.1	0.2054
7264	297020.1	297880.1	0.2564
7265	297250.1	370440.1	0.2604
7266	297690.1	374900.1	0.2488
7267	297720.1	382810.1	0.2555
727	15160.1	161890.1	0.241
7270	297780.1	354350.1	0.2196
7271	297790.2	354360.1	0.2489
7272	297800.2	354370.1	0.2835
7273	297910.2	398480.1	0.2268
7275	298320.1	356760.2	0.2734
7277	298600.1	310380.1	0.2026
7278	298750.1	354430.1	0.2142
7279	298920.2	324160.1	0.2075
728	15170.1	256720.1	0.2242
728	276870.1	361210.1	0.2684
7280	298960.1	375500.1	0.2146
7287	299950.1	313750.1	0.2199
7288	299980.1	306320.1	0.2015
7291	300300.1	362120.1	0.2399
7292	300310.1	375010.1	0.2165
7296	300950.1	316310.1	0.2677
7298	301100.2	369790.2	0.2768
73	1520.1	100070.3	0.2418
7306	302990.1	340760.2	0.2329
7309	303650.1	354130.1	0.2401
731	15200.1	314810.1	0.2832
7310	303680.1	314150.1	0.2014
7313	304500.1	307390.1	0.2541
732	15270.1	378420.3	0.2484
7320	305650.1	339370.1	0.2033
7321	305860.1	375900.1	0.2683
7321	305860.1	335500.1	0.2947
7322	306130.1	352760.1	0.2212
7323	306200.1	380150.1	0.2352
7324	306530.1	395320.1	0.2102
7326	306820.1	319760.3	0.2397
7327	306930.1	313740.1	0.2302
7328	307070.1	375990.1	0.294
