Desc	Family ID	FRAX00	FRAX01	FRAX02	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	FRAX34	Oeuropea
OG0001328_2	20001328	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
OG0001343_1	10001343	0	1	0	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	1
OG0001343_2	20001343	3	2	2	2	3	3	3	3	3	3	3	2	2	3	4	2	3	0	2	3	3	3	3	1	3	2	3	3	3	3	1
OG0001346_1	10001346	1	1	2	1	1	1	1	5	3	1	1	2	1	1	1	0	1	1	1	1	1	1	1	2	5	3	1	2	1	1	1
OG0001346_2	20001346	1	2	3	5	1	3	5	1	2	2	1	2	3	1	2	1	1	1	1	3	1	3	1	2	1	1	0	2	1	0	2
OG0001350_1	10001350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OG0001350_2	20001350	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
OG0001353_1	10001353	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2
OG0001353_2	20001353	2	1	2	2	1	0	2	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	2	0	1	0	2	1	2
OG0001354_1	10001354	0	1	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1
OG0001354_2	20001354	2	1	5	9	1	8	0	1	2	2	1	3	6	5	1	4	4	1	2	2	3	6	1	1	1	2	2	2	5	6	1
OG0001364_1	10001364	0	1	1	0	0	0	1	1	0	1	2	1	0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1
OG0001364_2	20001364	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1
OG0001370_1	10001370	1	1	1	3	1	1	1	0	3	1	1	0	2	3	1	3	1	1	1	1	1	3	1	2	1	0	1	0	2	2	1
OG0001370_2	20001370	1	1	0	0	2	1	1	1	1	1	2	0	1	0	1	2	3	1	2	1	2	1	1	1	0	2	1	2	2	2	1
OG0001376_1	10001376	2	2	2	2	2	3	2	0	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	1	1	1	1	2	2
OG0001376_2	20001376	2	2	2	2	2	1	2	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	2	1	1	1	0	1	2	2	1
OG0001379_1	10001379	2	3	2	1	1	1	2	2	1	3	2	0	2	1	3	2	2	1	3	2	2	1	2	3	3	3	1	5	1	1	1
OG0001379_2	20001379	1	0	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	2	2	2	1	1	0	2	1	2	1	2	2	1
OG0001380_1	10001380	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	2	1	1
OG0001380_2	20001380	1	1	1	0	0	1	2	1	0	1	2	0	0	1	0	0	2	1	0	1	1	0	2	0	0	0	2	0	1	1	2
OG0001391_1	10001391	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0001391_2	20001391	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0001396_1	10001396	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001396_2	20001396	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0001400_1	10001400	3	3	6	3	3	5	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	1
OG0001400_2	20001400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0001402_1	10001402	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	0	1
OG0001402_2	20001402	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
OG0001418_1	10001418	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
OG0001418_2	20001418	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	1
OG0001420_1	10001420	1	1	1	1	1	2	0	2	1	1	1	1	0	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1
OG0001420_2	20001420	2	2	4	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
OG0001429_1	10001429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	1
OG0001429_2	20001429	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1
OG0001442_1	10001442	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1
OG0001442_2	20001442	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1
OG0001449_1	10001449	1	2	4	0	1	0	1	2	2	1	1	2	2	0	1	2	2	1	1	1	1	1	1	2	1	3	3	3	2	1	1
OG0001449_2	20001449	1	1	1	2	2	3	1	1	1	3	2	1	3	2	1	1	4	3	1	1	1	0	2	1	1	1	2	1	3	2	2
OG0001455_1	10001455	2	0	0	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	1
OG0001455_2	20001455	1	1	2	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
OG0001456_1	10001456	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1
OG0001456_2	20001456	0	0	2	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	2
OG0001462_1	10001462	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1
OG0001462_2	20001462	2	1	1	0	1	2	2	1	0	1	1	1	2	1	0	1	0	0	0	0	0	2	1	1	1	0	1	1	2	1	1
OG0001464_1	10001464	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	0	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1
OG0001464_2	20001464	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	1
OG0001467_1	10001467	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
OG0001467_2	20001467	2	3	3	3	2	2	2	3	2	2	2	3	1	2	2	2	4	1	4	2	2	2	2	4	3	3	2	3	4	2	1
OG0001476_1	10001476	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1
OG0001476_2	20001476	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1
OG0001485_1	10001485	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0001485_2	20001485	1	2	2	2	2	2	1	3	3	2	3	2	3	3	2	3	2	1	1	3	2	3	2	3	2	3	2	3	3	3	3
OG0001490_1	10001490	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1
OG0001490_2	20001490	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2
OG0001503_1	10001503	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	1	1
OG0001503_2	20001503	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
OG0001507_1	10001507	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	2
OG0001507_2	20001507	3	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	2	2	1	2	2	1	1
OG0001517_1	10001517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0001517_2	20001517	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	0	1	1	1
OG0001520_1	10001520	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
OG0001520_2	20001520	2	0	1	0	2	1	1	1	2	1	1	2	0	1	1	2	1	2	1	3	2	2	2	1	1	1	1	1	0	2	1
OG0001522_1	10001522	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2
OG0001522_2	20001522	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	1	2	2	1	1	2	2	0
OG0001525_1	10001525	1	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
OG0001525_2	20001525	1	1	3	3	3	3	2	2	3	2	4	2	2	3	3	2	2	1	3	2	1	2	5	1	4	3	4	2	2	1	1
OG0001536_1	10001536	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
OG0001536_2	20001536	3	2	1	2	2	2	2	2	1	2	2	1	2	2	1	2	1	2	1	2	1	2	3	2	2	2	2	2	2	2	1
OG0001540_1	10001540	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0001540_2	20001540	2	2	2	3	3	5	1	2	2	3	3	2	4	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	1
OG0001544_1	10001544	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0001544_2	20001544	1	1	1	0	0	1	1	1	2	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	2
OG0001547_1	10001547	1	1	1	1	1	1	0	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2
OG0001547_2	20001547	2	1	3	1	1	1	2	1	5	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	4	1	1	3	2	1	1
OG0001557_1	10001557	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0001557_2	20001557	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	2
OG0001605_1	10001605	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
OG0001605_2	20001605	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001615_1	10001615	2	2	4	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	1
OG0001615_2	20001615	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0001617_1	10001617	1	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001617_2	20001617	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
OG0001629_1	10001629	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0001629_2	20001629	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1
OG0001632_1	10001632	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
OG0001632_2	20001632	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1
OG0001633_1	10001633	1	1	2	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2
OG0001633_2	20001633	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2
OG0001634_1	10001634	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001634_2	20001634	1	1	2	4	3	2	1	4	2	4	1	2	3	2	1	1	4	2	1	1	0	3	4	3	2	3	1	3	2	2	1
OG0001636_1	10001636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
OG0001636_2	20001636	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0001637_1	10001637	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0001637_2	20001637	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	2	2	2	2	1	2	2	2	1
OG0001642_1	10001642	1	1	2	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
OG0001642_2	20001642	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
OG0001648_1	10001648	2	1	1	1	2	2	2	2	1	2	2	0	2	2	1	1	2	2	2	2	2	2	2	1	0	1	1	2	1	2	1
OG0001648_2	20001648	1	3	4	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	4	2	2	1	1	1	2
OG0001655_1	10001655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
OG0001655_2	20001655	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2
OG0001656_1	10001656	2	2	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1
OG0001656_2	20001656	1	2	3	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2
OG0001666_1	10001666	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001666_2	20001666	1	1	2	3	3	3	2	2	1	3	2	2	2	2	2	1	2	3	3	1	1	2	2	2	2	4	2	3	3	2	1
OG0001667_1	10001667	1	1	1	1	1	2	2	1	2	1	0	2	2	1	1	1	1	1	1	1	0	1	0	3	2	1	1	2	1	1	1
OG0001667_2	20001667	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	0	1	1	1
OG0001674_1	10001674	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0001674_2	20001674	1	3	6	2	1	3	3	3	3	4	3	4	2	3	2	3	2	3	2	3	3	3	3	4	3	3	3	3	2	3	3
OG0001676_1	10001676	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	0	1	0	1
OG0001676_2	20001676	2	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	0	2	1	2	1	2	2	1	2	1	2	2	1
OG0001685_1	10001685	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	2	2
OG0001685_2	20001685	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
OG0001687_1	10001687	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
OG0001687_2	20001687	0	0	2	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1
OG0001709_1	10001709	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	0	1
OG0001709_2	20001709	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1
OG0001726_1	10001726	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0001726_2	20001726	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0001740_1	10001740	1	1	4	5	2	4	2	2	3	5	2	8	6	2	0	1	2	2	3	1	0	4	0	3	3	3	2	2	2	2	1
OG0001740_2	20001740	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	1	0	0
OG0001741_1	10001741	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	3	2	2	1	2	2	2	2	1
OG0001741_2	20001741	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001742_1	10001742	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
OG0001742_2	20001742	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001753_1	10001753	1	0	0	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1
OG0001753_2	20001753	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1
OG0001757_1	10001757	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
OG0001757_2	20001757	2	2	2	2	1	2	1	2	1	1	2	1	2	1	2	2	6	3	2	1	3	1	2	2	2	2	4	2	3	1	1
OG0001764_1	10001764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0001764_2	20001764	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1
OG0001765_1	10001765	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001765_2	20001765	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
OG0001766_1	10001766	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001766_2	20001766	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1
OG0001774_1	10001774	2	1	0	1	1	1	2	1	0	2	2	0	2	1	0	1	2	0	0	0	2	2	0	2	1	1	1	0	0	0	1
OG0001774_2	20001774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
OG0001778_1	10001778	5	3	5	2	1	4	4	3	3	2	2	3	3	2	4	2	1	2	3	4	3	2	2	3	3	3	3	3	4	2	1
OG0001778_2	20001778	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OG0001780_1	10001780	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1
OG0001780_2	20001780	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1
OG0001783_1	10001783	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OG0001783_2	20001783	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001802_1	10001802	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
OG0001802_2	20001802	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
OG0001809_1	10001809	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001809_2	20001809	2	1	2	2	2	2	2	2	2	3	2	2	2	1	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	1	1
OG0001816_1	10001816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001816_2	20001816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1
OG0001852_1	10001852	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1
OG0001852_2	20001852	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1
OG0001858_1	10001858	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	1
OG0001858_2	20001858	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OG0001869_1	10001869	1	1	2	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
OG0001869_2	20001869	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1
OG0001877_1	10001877	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001877_2	20001877	2	1	3	2	2	2	2	2	2	2	2	1	2	2	2	1	2	1	1	2	2	2	1	2	2	2	1	2	3	1	2
OG0001883_1	10001883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1
OG0001883_2	20001883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1
OG0001902_1	10001902	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001902_2	20001902	2	2	3	3	1	2	2	3	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	1	2	1	2	1
OG0001917_1	10001917	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0001917_2	20001917	1	1	2	2	1	3	1	1	1	3	2	0	2	2	0	1	1	2	2	1	1	4	1	0	2	1	0	2	1	2	1
OG0001922_1	10001922	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1
OG0001922_2	20001922	2	2	2	2	2	4	2	2	2	3	3	3	3	3	2	1	4	2	1	1	2	1	3	2	1	2	2	3	4	2	1
OG0001930_1	10001930	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG0001930_2	20001930	2	2	4	2	1	1	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	2	1
OG0001935_1	10001935	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	1	2	1	2	1	2	1	2	2
OG0001935_2	20001935	1	1	2	0	1	2	1	1	1	0	1	2	0	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1
OG0001939_1	10001939	1	1	2	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
OG0001939_2	20001939	1	2	2	1	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2
OG0001943_1	10001943	1	2	1	1	1	2	2	2	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	1
OG0001943_2	20001943	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
OG0001948_1	10001948	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1
OG0001948_2	20001948	2	2	3	0	2	2	2	2	1	2	3	1	2	1	2	2	2	2	2	2	2	2	3	2	2	2	1	2	2	2	1
OG0001950_1	10001950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0001950_2	20001950	1	0	0	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1
OG0001954_1	10001954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0001954_2	20001954	2	2	1	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	2	1
OG0001959_1	10001959	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	1
OG0001959_2	20001959	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2
OG0001967_1	10001967	1	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	3
OG0001967_2	20001967	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
OG0001970_1	10001970	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
OG0001970_2	20001970	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
OG0001981_1	10001981	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
