Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea
10005595	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10005596	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	3
10005598	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2
10005600	2	2	2	2	1	2	2	2	2	2	2	3	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	3
10005604	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	3	2	2	2	2	2	1
10005607	2	3	2	2	2	1	3	2	1	2	1	2	2	2	1	2	2	1	1	2	2	2	2	3	3	2	2	2	3
10005608	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2
10005609	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3
10005612	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2	2	1	2	1	2	2	2	2
10005618	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	3
10005619	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005627	1	1	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2	1	2	2	2	2	1	3	2	2	2	2	3
10005630	1	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	3	2	2	2	2	2	2
10005633	1	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005634	3	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	4
10005635	2	2	2	1	1	2	1	2	2	3	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2
10005639	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2
10005640	2	2	2	2	2	2	0	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2
10005641	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005642	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005644	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1
10005647	1	1	1	0	1	1	2	1	2	2	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	2	0	0	3
10005652	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2
10005655	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3
10005658	0	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	3
10005659	2	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2
10005660	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2
10005662	3	2	2	2	2	2	2	1	2	2	1	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
10005663	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
10005666	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2
10005669	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2
10005672	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2
10005673	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	3
10005676	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2
10005681	2	1	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005682	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	3
10005685	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2
10005686	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10005687	2	2	2	2	3	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005688	2	2	2	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005690	2	1	2	2	2	2	2	2	2	3	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2
10005694	2	1	2	2	2	1	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2
10005697	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	2	2	2	2	2	2	2	2	2	2	2
10005699	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2
10005705	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	3
10005707	1	1	2	2	1	2	1	1	2	2	2	2	2	1	1	2	2	2	1	2	2	2	1	0	1	2	1	1	2
10005708	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	1	2	2	2	2	3
10005709	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005710	2	2	1	1	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	1	2
10005711	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2
10005713	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2
10005719	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005720	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2
10005722	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	1	2	2	2	2	1	2	4
10005726	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	3
10005728	2	2	2	2	2	2	2	1	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10005734	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3
10005736	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	1	2	2	2	2	3
10005737	2	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3	2	2	2	2	2
10005739	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	1	2	2
10005750	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	3	2	2	1	2	2	2	2	1
10005751	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	1	1
10005752	1	1	2	1	2	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1
10005753	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2
10005755	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2
10005758	2	2	1	1	2	2	2	2	2	2	1	1	1	2	2	2	2	2	5	2	2	2	2	2	2	2	2	2	2
10005761	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2
10005763	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	1
10005764	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2
10005765	2	2	2	2	1	1	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	3
10005766	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10005768	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	0	2	1	2	1	2	2	2	2	2	2	2
10005769	1	2	1	1	0	2	1	2	1	2	2	1	1	0	0	2	1	1	1	2	1	1	2	1	2	2	2	2	3
10005773	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
10005776	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005778	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	2
10005779	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	1	2	2	2
10005781	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	0	2	2	2	2	2	2	2	1	2	2	4
10005782	1	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
10005784	3	2	1	1	2	2	2	2	2	2	1	1	2	1	1	2	1	2	2	1	2	2	1	0	0	2	2	2	2
10005785	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	1	2	2
10005786	2	2	2	2	3	1	2	2	2	2	2	2	1	2	1	2	2	0	2	2	2	2	2	2	1	2	2	2	2
10005787	2	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4
10005788	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2
10005790	2	2	2	2	2	2	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005792	2	1	2	2	1	1	2	1	1	2	1	1	1	0	1	2	1	2	2	1	0	2	2	2	1	1	2	2	2
10005794	3	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	3	2	2	2	2	2	2	2	2
10005802	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
10005804	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005805	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3
10005807	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2
10005808	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	1	2	2	2	1	2	2	2	2	2	2	2
10005809	1	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2
10005810	2	2	2	2	3	2	2	2	2	2	2	2	1	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	3
10005811	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	1	2	2	2	2	3
10005812	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005813	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005814	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	2	2	3
10005815	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3	2	2	2	1	2	2	2	2
10005817	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	0	2	2	2	2	2	2	2	2	2
10005821	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005824	2	2	2	2	1	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
10005827	2	2	2	2	2	2	2	2	2	2	2	3	2	0	1	2	2	2	2	2	2	2	2	2	2	0	2	1	3
10005829	1	2	2	1	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	3
10005830	2	2	2	2	3	2	2	2	2	2	1	3	1	2	1	1	0	1	2	0	2	2	2	2	2	1	2	2	3
10005831	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3
10005835	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
10005836	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2
10005839	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1
10005841	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	2	2	2	1	2	2	2	2	4
10005842	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	4
10005843	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	3
10005846	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1
10005848	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3
10005849	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2
10005850	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	1	2	2	2	1	3	1	1	2	1	2	5
10005852	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	3	2	2	2	3
10005854	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	1	2	2	2	2
10005859	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2
10005860	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2
10005861	2	2	2	1	2	2	2	1	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3
10005863	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2
10005866	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2
10005867	2	2	2	2	2	2	2	0	1	1	3	0	0	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	3
10005869	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005871	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1
10005873	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2
10005877	2	2	2	2	3	2	2	2	2	1	2	1	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	4
10005878	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1
10005880	1	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	1	2	2	2	1	2	2	3	2	3
10005882	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	1	2	1	2	1	3	2
10005883	2	2	0	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	1	2	2
10005886	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2
10005887	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
10005888	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2
10005892	2	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	1	1	2	3	1	2	3	1	2	2	2	3
10005893	2	0	1	1	1	2	1	0	2	2	1	1	0	0	0	2	1	0	1	2	2	1	1	2	1	2	1	0	2
10005894	1	2	2	2	2	2	3	4	2	2	2	2	2	2	2	2	3	0	2	2	2	2	2	1	1	1	2	2	2
10005895	2	2	2	2	1	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3
10005900	3	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2
10005902	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	2	2	2	2	2
10005906	2	2	2	2	2	1	1	1	2	2	3	2	2	3	3	3	1	1	2	2	2	2	2	2	1	2	1	2	2
10005908	2	2	1	2	2	2	2	0	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	3
10005909	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	3	1	2	2	2	3
10005910	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2
10005911	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2
10005914	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3
10005915	2	2	2	2	1	2	2	1	2	2	2	2	2	2	0	2	1	2	2	2	2	2	2	2	1	2	1	2	2
10005916	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	1	2	2	2	2	2
10005917	2	2	2	1	2	2	1	2	2	3	2	2	2	2	1	2	2	2	1	0	2	3	2	2	1	2	2	2	3
10005918	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
10005919	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	3
10005920	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005921	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2
10005925	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2
10005926	2	2	2	2	2	1	2	1	2	2	2	2	2	3	2	2	2	1	2	2	2	2	2	3	2	2	2	1	2
10005928	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	1	1	2	2	3
10005930	2	1	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	2	2
10005932	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	3
10005933	2	2	2	2	2	2	2	2	3	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	1	2	2
10005935	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
10005939	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	3
10005940	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2
10005942	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2
10005945	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	4
10005948	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	0	2	2	2	2	2	2	2	2	2
10005949	2	2	2	2	2	2	2	1	3	2	1	2	2	1	2	1	2	2	1	2	3	2	1	2	2	2	2	2	2
10005950	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2
10005951	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	3	3	2	2	2	1	2
10005952	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1	2	1	2	2	2	2	1	1	2	2	2
10005955	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2
10005957	1	2	2	2	1	1	2	1	2	2	2	2	2	1	2	3	2	1	1	3	2	2	2	2	2	2	2	2	3
10005959	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005960	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005968	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
10005969	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	1	1	2	2	0	2
10005973	2	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	1	2	2	2	2	2	2	2	1	2	2	2	4
10005974	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1
10005976	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10005977	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2
10005978	1	1	2	2	3	2	2	1	3	3	1	3	3	2	2	1	0	2	2	2	3	2	2	1	1	2	2	2	2
10005980	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	3
10005981	2	2	3	3	2	2	2	1	2	2	1	2	1	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	1
10005982	2	3	2	2	2	2	2	2	2	1	2	1	1	3	2	2	1	1	2	2	1	2	2	2	2	1	2	2	6
10005986	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	3	2	2	2	2	3
10005988	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2
10005989	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2
10005990	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2
10005991	1	1	2	2	2	1	2	2	2	2	1	2	2	1	2	0	0	2	0	1	2	2	2	1	2	2	2	1	1
10005993	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2
10005994	2	2	2	2	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2
10005997	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	1
10006002	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1
10006004	1	3	2	1	3	2	4	0	1	1	4	4	0	2	1	2	5	2	0	0	0	1	0	6	2	1	2	2	3
10006010	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2
10006013	2	2	2	2	0	2	2	2	2	2	2	2	2	1	2	2	0	2	2	0	2	1	2	2	2	2	2	2	2
10006015	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	1	2	2	2	2	2
10006016	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1
10006017	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	1	2	2	1	2	1	2	2	2	2	2	2	2
10006018	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2
10006019	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	3
10006020	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2
10006021	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2
10006025	1	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	3	2	2	2	2	2
10006028	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2
10006031	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2
10006034	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	1	1	1	2	2	2	1	1	2	1	2	3
10006036	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2
10006039	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2
10006040	2	2	2	2	2	2	2	2	3	2	2	1	2	2	2	2	1	2	2	1	1	2	2	1	2	2	2	2	3
10006042	2	2	2	2	2	2	2	1	1	2	2	2	2	2	1	2	2	2	2	0	2	2	2	2	2	2	2	2	2
10006044	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3	1	2	2	2	2	2	2	2
10006046	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2
10006047	2	2	3	1	2	2	2	2	3	1	1	2	2	2	2	2	2	1	1	1	3	1	2	2	2	2	2	3	1
10006048	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	1	2	2	2	2	2	2	1
10006049	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2
10006050	3	2	1	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2
10006053	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
10006055	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2
10006056	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	2	2	1
10006058	2	1	1	1	2	2	2	1	2	2	2	2	2	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3
10006060	2	2	1	2	1	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	4
